schema_version,source_file,source_kind,sample_index,scenario_name,workload_class,sample_timestamp,desired_config,effective_config,override_mode,config_profile_name,config_custom_status,config_base_config,cfg_auto_idle_temp_c,cfg_auto_min_speed_pct,cfg_auto_max_speed_pct,cfg_auto_load_temp_c,cfg_auto_temp_source,cfg_auto_uses_gpu_temp,cfg_auto1_idle_temp_c,cfg_auto1_min_speed_pct,cfg_auto1_max_speed_pct,cfg_auto1_load_temp_c,cfg_auto1_temp_source,cfg_auto1_uses_gpu_temp,cfg_auto2_idle_temp_c,cfg_auto2_min_speed_pct,cfg_auto2_max_speed_pct,cfg_auto2_load_temp_c,cfg_auto2_temp_source,cfg_auto2_uses_gpu_temp,cfg_cpu_fan_start_pct,cfg_cpu_fan_stop_pct,cfg_cpu_fan_minimum_pct,cfg_cpu_fan_enabled,cfg_system_fan2_start_pct,cfg_system_fan2_stop_pct,cfg_system_fan2_minimum_pct,cfg_system_fan2_enabled,cfg_system_fan3_start_pct,cfg_system_fan3_stop_pct,cfg_system_fan3_minimum_pct,cfg_system_fan3_enabled,cfg_system_fan4_start_pct,cfg_system_fan4_stop_pct,cfg_system_fan4_minimum_pct,cfg_system_fan4_enabled,cpu_package_c,core_average_c,min_distance_to_tjmax_c,cpu_total_load_pct,cpu_core_max_load_pct,cpu_clock_avg_mhz,pcore_clock_avg_mhz,ecore_clock_avg_mhz,cpu_package_power_w,system_temp_c,vrm_mos_temp_c,pch_temp_c,gpu_temp_c,gpu_3d_util_pct,cpu_fan_rpm,system_fan2_rpm,system_fan3_rpm,system_fan4_rpm,gpu_fan1_rpm,gpu_fan2_rpm,total_case_fan_rpm,total_tracked_fan_rpm,cpu_soft_margin_c,gpu_soft_margin_c,tjmax_soft_margin_c,case_fan_share,gpu_assist_share,fan_per_cpu_w,safety_label,thermal_score,source_sample_count,sample_progress_pct,elapsed_seconds,delta_seconds,cpu_package_delta_1,gpu_temp_delta_1,total_tracked_fan_rpm_delta_1,cpu_total_load_delta_1,rolling_cpu_package_avg_3,rolling_cpu_package_max_3,rolling_gpu_temp_avg_3,rolling_gpu_temp_max_3,rolling_total_tracked_fan_rpm_avg_3,rolling_total_tracked_fan_rpm_max_3,rolling_cpu_total_load_avg_3,rolling_cpu_total_load_max_3,noise_efficiency_score,target_score
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,4,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:15,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,67.0,57.357143,32.0,33.75,,4343.2,5075.4,3794.1,88.12789,42.0,49.0,51.0,37.0,16.9,1080.0,972.0,0.0,0.0,1170.0,1172.0,972.0,2052.0,18.0,41.0,17.0,0.473684,0.0,23.284343,safe,100.0,13,0.333333,19,5,4.0,0.0,-130.0,2.5,65.0,67.0,37.0,37.0,2210.666667,2398.0,32.706667,33.75,61.521,86.532
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,5,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:20,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,71.0,55.357143,29.0,22.42,,4343.2,5075.4,3794.1,64.410255,42.0,49.0,51.0,37.0,19.2,1018.0,1366.0,0.0,0.0,1169.0,1168.0,1366.0,2384.0,14.0,41.0,14.0,0.572987,0.0,37.01274,safe,100.0,13,0.416667,24,5,4.0,0.0,332.0,-11.33,67.0,71.0,37.0,37.0,2206.0,2384.0,29.14,33.75,49.021,82.157
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,6,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:25,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,64.0,57.214287,31.0,19.74,,4343.2,5075.4,3794.1,72.87868,42.0,49.0,51.0,37.0,18.2,1005.0,1372.0,0.0,0.0,1170.0,1170.0,1372.0,2377.0,21.0,41.0,16.0,0.577198,0.0,32.615849,safe,100.0,13,0.5,29,5,-7.0,0.0,-7.0,-2.68,67.333333,71.0,37.0,37.0,2271.0,2384.0,25.303333,33.75,49.285,82.25
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,7,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:30,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,71.0,59.142857,27.0,23.89,,4343.2,5075.4,3794.1,74.219666,42.5,49.0,51.0,37.0,16.0,1021.0,1045.0,0.0,0.0,1169.0,1170.0,1045.0,2066.0,14.0,41.0,12.0,0.505808,0.0,27.836288,safe,100.0,13,0.583333,34,5,7.0,0.0,-311.0,4.15,68.666667,71.0,37.0,37.0,2275.666667,2384.0,22.016667,23.89,60.994,86.348
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,8,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:34,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,64.0,57.285713,29.0,28.46,,4343.2,5075.4,3794.1,81.73408,42.0,49.0,51.0,37.0,17.6,1014.0,1349.0,0.0,0.0,1170.0,1170.0,1349.0,2363.0,21.0,41.0,14.0,0.570884,0.0,28.910829,safe,100.0,13,0.666667,38,4,-7.0,0.0,297.0,4.57,66.333333,71.0,37.0,37.0,2268.666667,2377.0,24.03,28.46,49.812,82.434
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,9,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:39,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,67.0,60.92857,24.0,27.14,,4343.2,5075.4,3794.1,89.78782,42.0,49.5,51.0,37.0,18.2,982.0,1342.0,0.0,0.0,1170.0,1170.0,1342.0,2324.0,18.0,41.0,9.0,0.577453,0.0,25.883243,safe,100.0,13,0.75,43,5,3.0,0.0,-39.0,-1.32,67.333333,71.0,37.0,37.0,2251.0,2363.0,26.496667,28.46,51.28,82.948
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,10,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:44,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,70.0,58.714287,28.0,31.97,,4343.2,5075.4,3794.1,92.16052,42.0,49.5,51.0,37.0,17.2,995.0,1324.0,0.0,0.0,1172.0,1170.0,1324.0,2319.0,15.0,41.0,13.0,0.570936,0.0,25.162618,safe,100.0,13,0.833333,48,5,3.0,0.0,-5.0,4.83,67.0,70.0,37.0,37.0,2335.333333,2363.0,29.19,31.97,51.468,83.014
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,11,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:49,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,70.0,60.0,27.0,28.51,,4343.2,5075.4,3794.1,91.57477,42.5,49.5,51.0,37.0,17.0,941.0,1269.0,0.0,0.0,1169.0,1167.0,1269.0,2210.0,15.0,41.0,12.0,0.574208,0.0,24.133285,safe,100.0,13,0.916667,53,5,0.0,0.0,-109.0,-3.46,69.0,70.0,37.0,37.0,2284.333333,2324.0,29.206667,31.97,55.572,84.45
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_volume_shader_default.json,array,12,Front-VolumeShader-Default,gpu-biased,2026-04-29 09:58:54,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,70.0,60.0,27.0,28.51,,4343.2,5075.4,3794.1,91.57477,42.5,49.5,51.0,37.0,17.3,941.0,1269.0,0.0,0.0,1169.0,1167.0,1269.0,2210.0,15.0,41.0,12.0,0.574208,0.0,24.133285,safe,100.0,13,1.0,58,5,0.0,0.0,0.0,0.0,70.0,70.0,37.0,37.0,2246.333333,2319.0,29.663333,31.97,55.572,84.45
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,0,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:48:44,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,56.0,52.57143,43.0,20.77,72.31,4343.2,5075.4,3794.1,60.164185,44.0,48.5,53.0,38.0,15.3,859.0,635.0,0.0,0.0,1171.0,1170.0,635.0,1494.0,29.0,40.0,28.0,0.425033,0.0,24.832049,safe,100.0,16,0.0,0,,,,,,56.0,56.0,38.0,38.0,1494.0,1494.0,20.77,20.77,82.53,93.885
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,1,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:48:49,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,57.0,53.07143,40.0,24.54,72.31,4343.2,5075.4,3794.1,49.514183,43.5,48.5,53.0,37.0,8.1,984.0,788.0,0.0,0.0,1171.0,1172.0,788.0,1772.0,28.0,41.0,25.0,0.444695,0.0,35.787726,safe,100.0,16,0.066667,5,5,1.0,-1.0,278.0,3.77,56.5,57.0,37.5,38.0,1633.0,1772.0,22.655,24.54,72.063,90.222
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,2,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:48:55,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,59.0,53.42857,41.0,16.56,72.5,4343.2,5075.4,3794.1,53.213352,43.5,48.5,53.0,38.0,25.7,1374.0,1437.0,0.0,0.0,1173.0,1169.0,1437.0,2811.0,26.0,40.0,26.0,0.511206,0.0,52.825088,safe,100.0,16,0.133333,11,6,2.0,1.0,1039.0,-7.98,57.333333,59.0,37.666667,38.0,2025.666667,2811.0,20.623333,24.54,32.944,76.53
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,3,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:00,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,57.0,51.642857,42.0,28.27,72.31,4343.2,5075.4,3794.1,73.607254,43.5,48.5,53.0,37.0,20.7,890.0,1005.0,0.0,0.0,1165.0,1171.0,1005.0,1895.0,28.0,41.0,27.0,0.530343,0.0,25.744745,safe,100.0,16,0.2,16,5,-2.0,-1.0,-916.0,11.71,57.666667,59.0,37.333333,38.0,2159.333333,2811.0,23.123333,28.27,67.432,88.601
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,4,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:06,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,60.0,52.785713,40.0,31.05,85.96,4343.2,5075.4,3794.1,78.23608,43.5,48.5,54.0,37.0,20.9,953.0,795.0,0.0,0.0,1170.0,1169.0,795.0,1748.0,25.0,41.0,25.0,0.454805,0.0,22.342633,safe,100.0,16,0.266667,22,6,3.0,0.0,-147.0,2.78,58.666667,60.0,37.333333,38.0,2151.333333,2811.0,25.293333,31.05,72.967,90.538
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,5,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:12,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,65.0,55.714287,38.0,28.06,84.72,4343.2,5075.4,3794.1,70.785934,43.5,48.5,53.0,37.0,14.9,883.0,716.0,0.0,0.0,1172.0,1170.0,716.0,1599.0,20.0,41.0,23.0,0.44778,0.0,22.589234,safe,100.0,16,0.333333,28,6,5.0,0.0,-149.0,-2.99,60.666667,65.0,37.0,37.0,1747.333333,1895.0,29.126667,31.05,78.577,92.502
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,6,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:18,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,60.0,53.5,40.0,18.54,74.68,4343.2,5075.4,3794.1,43.293907,43.5,48.5,53.0,38.0,18.2,981.0,849.0,0.0,0.0,1168.0,1171.0,849.0,1830.0,25.0,40.0,25.0,0.463934,0.0,42.269227,safe,100.0,16,0.4,34,6,-5.0,1.0,231.0,-9.52,61.666667,65.0,37.333333,38.0,1725.666667,1830.0,25.883333,31.05,69.88,89.458
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,7,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:23,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,57.0,50.92857,43.0,17.66,72.73,4343.2,5075.4,3794.1,52.15829,43.5,48.5,53.0,37.0,4.8,1020.0,883.0,0.0,0.0,1171.0,1172.0,883.0,1903.0,28.0,41.0,28.0,0.464004,0.0,36.485092,safe,100.0,16,0.466667,39,5,-3.0,-1.0,73.0,-0.88,60.666667,65.0,37.333333,38.0,1777.333333,1903.0,21.42,28.06,67.131,88.496
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,8,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:29,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,58.0,52.0,40.0,18.75,75.0,4343.2,5075.4,3794.1,50.743095,43.5,48.5,53.0,37.0,19.8,1014.0,888.0,0.0,0.0,1169.0,1173.0,888.0,1902.0,27.0,41.0,25.0,0.466877,0.0,37.482932,safe,100.0,16,0.533333,45,6,1.0,0.0,-1.0,1.09,58.333333,60.0,37.333333,38.0,1878.333333,1903.0,18.316667,18.75,67.169,88.509
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,9,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:35,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,55.0,51.142857,44.0,17.14,76.79,4343.2,5075.4,3794.1,37.050465,43.0,48.5,53.0,37.0,4.7,875.0,701.0,0.0,0.0,1170.0,1170.0,701.0,1576.0,30.0,41.0,29.0,0.444797,0.0,42.536578,safe,100.0,16,0.6,51,6,-3.0,0.0,-326.0,-1.61,56.666667,58.0,37.0,37.0,1793.666667,1903.0,17.85,18.75,79.443,92.805
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,10,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:41,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,56.0,51.42857,43.0,20.57,81.25,4343.2,5075.4,3794.1,47.134346,43.5,48.0,53.0,38.0,19.0,928.0,741.0,0.0,0.0,1167.0,1167.0,741.0,1669.0,29.0,40.0,28.0,0.443978,0.0,35.409423,safe,100.0,16,0.666667,57,6,1.0,1.0,93.0,3.43,56.333333,58.0,37.333333,38.0,1715.666667,1902.0,18.82,20.57,75.941,91.579
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,11,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:46,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,56.0,51.07143,43.0,17.45,74.55,4343.2,5075.4,3794.1,42.479683,43.0,48.0,53.0,37.0,18.1,974.0,802.0,0.0,0.0,1170.0,1172.0,802.0,1776.0,29.0,41.0,28.0,0.451577,0.0,41.808222,safe,100.0,16,0.733333,62,5,0.0,-1.0,107.0,-3.12,55.666667,56.0,37.333333,38.0,1673.666667,1776.0,18.386667,20.57,71.913,90.17
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,12,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:52,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,56.0,51.214287,44.0,26.42,79.01,4343.2,5075.4,3794.1,67.621414,43.5,48.0,53.0,37.0,16.8,867.0,731.0,0.0,0.0,1170.0,1165.0,731.0,1598.0,29.0,41.0,29.0,0.457447,0.0,23.631567,safe,100.0,16,0.8,68,6,0.0,0.0,-178.0,8.97,56.0,56.0,37.333333,38.0,1681.0,1776.0,21.48,26.42,78.614,92.515
fancontrol.training-row.v1,2026-04-29_stage1_idle/front_webgl_aquarium_10000.json,wrapped-samples,13,Front-WebGL-Aquarium-10000,gpu-biased,2026-04-29 09:49:58,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,Game_vNext_stage1_low-rpm.json,accepted-baseline,Game.json,40.0,25.0,85.0,78.0,/intelcpu/0/temperature/16,0.0,48.0,15.0,72.0,78.0,/intelcpu/0/temperature/16,0.0,62.0,0.0,55.0,74.0,NVApiWrapper/0-AD104-A/sensor/0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,1.0,22.0,16.0,0.0,1.0,61.0,56.357143,39.0,25.94,85.94,4343.2,5075.4,3794.1,58.412846,43.0,48.0,53.0,37.0,20.5,911.0,724.0,0.0,0.0,1169.0,1169.0,724.0,1635.0,24.0,41.0,24.0,0.442813,0.0,27.990418,safe,100.0,16,0.866667,74,6,5.0,0.0,37.0,-0.48,57.666667,61.0,37.0,37.0,1669.666667,1776.0,23.27,26.42,77.221,92.027
